"m/z" "var_m/z" "max_int" "sum_int" "RT" "minRT" "maxRT" "part_ID" "EIC_ID" "peak_ID" "Score"
"724" 294.118277157054 3.23223717072431e-09 12960000 153747733 859.688 852.419 866.862 4097 8506 5476 0
"725" 217.107129414876 3.18201879660288e-10 12953786 75293167 896.404 893.745 898.185 2674 4228 2218 0
"726" 396.222858428955 5.32406071821849e-09 12941965 86337640.375 1175.75 1169.56 1182.83 5793 13159 8788 0
"727" 312.160713195801 5.12227416038513e-09 12923622 99663811.859375 1303.97 1296.02 1316.35 4405 9465 6192 0
"728" 394.170860739315 6.11522837596781e-09 12892919 95683763.875 1023.28 1010.02 1024.16 5764 13097 8753 0
"729" 705.362092517671 2.12944689251128e-07 12879764 95564581.984375 1281.87 1276.56 1294.25 9547 19805 12446 0
"730" 179.08546375093 8.50940566687357e-09 12868000 99269139.53125 1253.58 1236.77 1262.42 1898 2399 1072 0
"731" 315.140827794229 3.79078330532197e-08 12840649 135325592.554688 1004.71 983.492 1018.86 4455 9647 6328 0
"732" 263.11253122183 2.09905780278719e-09 12791669 185830385.5 891.972 883.92 907.143 3529 6817 4220 0
"733" 516.306498209635 1.50962954475766e-07 12789598 68203943.046875 1009.13 1004.71 1017.09 7487 16712 10816 0
"734" 125.123236685088 9.66820428430131e-10 12706061 148946393.972656 686.964 677.05 706.128 676 606 212 0
"735" 276.25332514445 8.86612342319627e-09 12700578 76828415.2265625 1121.6 1114.52 1134.86 3760 7564 4772 0
"736" 163.096499739022 4.88600266978071e-10 12694465 163320345.09375 782.499 775.207 803.661 1527 1747 740 0
"737" 198.099452678974 2.78572910107099e-09 12642912 86958492.9570312 1302.21 1290.71 1316.35 2299 3237 1563 0
"738" 177.054647965865 7.02019667986668e-10 12641641 94109716.40625 1188.14 1179.28 1198.75 1853 2313 1032 0
"739" 284.206739425659 3.54127898331611e-09 12627273 167507434.53125 860.592 839.917 867.758 3898 7981 5115 0
"740" 350.10883955522 2.18840646537351e-08 12622180 93769778.703125 1331.38 1324.31 1342.88 5071 11334 7604 0
"741" 317.101742699033 1.29365140483493e-08 12596099 96498512.46875 967.577 961.387 979.071 4481 9762 6409 0
"742" 248.246787109375 1.08863847951094e-08 12542511 87883518.2109375 1056.96 1050.69 1082.69 3269 5997 3523 0
"743" 223.09649256656 1.54811954289152e-09 12526899 95671323 1188.14 1181.05 1196.99 2810 4591 2455 0
"744" 213.152642440796 4.33288872815095e-09 12518790 175581299.595703 610.756 596.818 633.049 2599 4010 2075 0
"745" 227.183364868164 4.5790026585261e-09 12492578 77381701.0859375 1329.62 1324.31 1340.23 2883 4823 2607 0
"746" 258.128509521484 1.30385160446167e-08 12477671 80928166.59375 1051.57 1045.38 1061.47 3431 6506 3949 0
"747" 315.037721053414 2.41702135372539e-08 12470185 97775476.9101562 1226.16 1218.21 1237.66 4452 9627 6312 0
"748" 229.179867393092 1.69653205843697e-09 12469526 87041267.3125 1199.64 1193.45 1209.37 2920 4905 2678 0
"749" 259.087870279948 6.77570916604305e-09 12430098 92689193.9765625 850.626 843.511 865.072 3447 6546 3986 0
"750" 220.190771193731 5.50589036373865e-09 12373687 77388297.5234375 872.212 866.862 884.818 2750 4450 2369 0
